,open,high,low,close,volume,value,SMA_20,SMA_20_Slope,SMA_5,SMA_5_Slope,SMA_40,SMA_40_Slope,SMA_60,SMA_60_Slope,SMA_120,SMA_120_Slope,SMA_5_20_Cross,SMA_20_60_Cross,RSI_14,Disparity_20,Disparity_60,MACD,MACD_Signal,MACD_Hist,MACD_Cross,BB_Upper,BB_Lower,BB_Width,Volatility,signal,equity,peak,drawdown,daily_return,year
2022-09-03 09:00:00,27562000.0,27704000.0,27286000.0,27447000.0,1868.62894153,51373788619.60471,29016950.0,-254850.0,27499600.0,-69000.0,30037300.0,-27700.0,29470083.333333332,14983.333333332092,31881783.333333332,-163200.0,0,0,29.63202065848934,-5.41045837002166,-6.864871437418168,-844220.6829585284,-686983.0854719044,-157237.59748662403,0,32419216.456658747,25614683.543341253,0.2345020035985,49.43088876634629,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-04 09:00:00,27440000.0,27590000.0,27200000.0,27528000.0,1823.70402927,49935020084.01973,28771100.0,-245850.0,27542400.0,42800.0,30015475.0,-21825.0,29479650.0,9566.666666667908,31723625.0,-158158.3333333321,0,0,29.05185506617488,-4.3206551018209245,-6.6203296172105155,-826412.2528622672,-714868.9189499769,-111543.33391229028,0,31822927.124854878,25719272.875145122,0.21214532116289453,49.615779752451395,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-05 09:00:00,27529000.0,27599000.0,27223000.0,27309000.0,3528.46820144,96597927685.97044,28532450.0,-238650.0,27498200.0,-44200.0,29943150.0,-72325.0,29466216.666666668,-13433.333333332092,31578116.666666668,-145508.3333333321,0,0,28.92633398142148,-4.287924801410324,-7.320982843063783,-820512.0611587837,-735997.5473917383,-84514.51376704546,0,31218728.30787661,25846171.69212339,0.18829636486713264,49.59319422497268,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-06 09:00:00,27309000.0,27690000.0,26203000.0,26361000.0,8145.67658457,220653038140.5346,28273150.0,-259300.0,27243200.0,-255000.0,29821750.0,-121400.0,29434883.333333332,-31333.333333335817,31456108.333333332,-122008.33333333582,0,0,23.3634719710669,-6.763130390494161,-10.44299479132752,-882162.7706656419,-765230.592046519,-116932.17861912283,0,30725190.462875552,25821109.537124448,0.1734536450926446,50.80512451640696,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-07 09:00:00,26361000.0,27064000.0,26198000.0,26810000.0,5757.55932075,152753275129.61255,28027650.0,-245500.0,27091000.0,-152200.0,29706900.0,-114850.0,29411716.666666668,-23166.666666664183,31337475.0,-118633.33333333209,0,0,30.141966759002756,-4.344459845902172,-8.845851114890158,-884593.8077930622,-789103.2351958277,-95490.57259723451,0,29953322.24352268,26101977.75647732,0.13741232272578552,51.652155808543434,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-08 09:00:00,26811000.0,27042000.0,26601000.0,26887000.0,4259.43244539,114299755054.95776,27938100.0,-89550.0,26979000.0,-112000.0,29597050.0,-109850.0,29404550.0,-7166.666666667908,31225783.333333332,-111691.66666666791,0,0,28.672441223263206,-3.7622458220136656,-8.561770202230608,-870275.1752542257,-805337.6232075073,-64937.552046718425,0,29902614.553669415,25973585.446330585,0.14063336831562742,33.36216959158492,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-09 09:00:00,26887000.0,29616000.0,26864000.0,29350000.0,9802.80413791,279964481183.08813,27938600.0,500.0,27343400.0,364400.0,29562025.0,-35025.0,29452716.666666668,48166.66666666791,31143341.666666668,-82441.66666666418,0,0,60.17086463396671,5.0517921442019285,-0.3487510772916858,-652660.5751140602,-774802.213588818,122141.63847475778,1,29904621.405890856,25972578.594109144,0.1407387203289253,51.56095288110264,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-10 09:00:00,29344000.0,29900000.0,29001000.0,29727000.0,5736.67505696,168836480144.08762,27952000.0,13400.0,27827000.0,483600.0,29533925.0,-28100.0,29519450.0,66733.33333333209,31063816.666666668,-79525.0,0,0,64.33102652825836,6.350171722953634,0.70309575551035,-444653.0043476783,-708772.3717405901,264119.3673929118,1,29964751.87374479,25939248.12625521,0.144014873622266,51.81826418500567,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-11 09:00:00,29727000.0,30030000.0,29527000.0,30028000.0,3688.60048846,109635972850.14722,27990400.0,38400.0,28560400.0,733400.0,29515775.0,-18150.0,29576400.0,56950.0,30980991.666666668,-82825.0,1,0,72.19948461421859,7.279638733279982,1.5268930633883773,-252605.44315637648,-617538.9860237475,364933.542867371,1,30133318.757209428,25847481.242790572,0.15311812315718443,51.84768926325947,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-12 09:00:00,30028000.0,30851000.0,29780000.0,30656000.0,7642.56603339,232343692738.235,28057850.0,67450.0,29329600.0,769200.0,29514475.0,-1300.0,29635083.333333332,58683.33333333209,30895575.0,-85416.66666666791,1,0,71.92284139620331,9.259975372311136,3.4449596621121965,-49165.26908163726,-503864.24263532547,454698.9735536882,1,30446131.767296314,25669568.232703686,0.17023982716397118,52.49751025250252,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-13 09:00:00,30684000.0,31300000.0,28200000.0,28371000.0,15229.11580906,451810008614.8326,28021200.0,-36650.0,29626400.0,296800.0,29465875.0,-48600.0,29649300.0,14216.666666667908,30804866.666666668,-90708.33333333209,1,0,56.33769037054803,1.2483405421609353,-4.31140026914632,-71493.73362043872,-417390.14083234814,345896.4072119094,1,30363948.95660722,25678451.04339278,0.1672126073549469,61.949554790976805,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-14 09:00:00,28371000.0,28813000.0,27688000.0,28344000.0,8716.78268528,247271041270.23514,27973400.0,-47800.0,29425200.0,-201200.0,29405300.0,-60575.0,29657416.666666668,8116.666666667908,30713908.333333332,-90958.33333333582,1,0,54.99386503067485,1.3248300170876617,-4.428628027278172,-90326.64761955664,-351977.4421897899,261650.79457023327,1,30244194.84345298,25702605.15654702,0.16235386784966996,61.85744086288841,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-15 09:00:00,28352000.0,28518000.0,27774000.0,28024000.0,6939.77703727,195627680377.5866,27976150.0,2750.0,29084600.0,-340600.0,29342550.0,-62750.0,29666066.666666668,8650.0,30638283.333333332,-75625.0,1,0,52.3194643711143,0.17103854533236346,-5.53516812699583,-129579.48169157282,-307497.85009014653,177918.36839857372,1,30247055.61809948,25705244.38190052,0.1623458280070332,58.80866990467063,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-16 09:00:00,28029000.0,28173000.0,27453000.0,27915000.0,5350.8370115,149166663031.6244,27984950.0,8800.0,28662000.0,-422600.0,29273300.0,-69250.0,29642616.666666668,-23450.0,30547741.666666668,-90541.66666666418,1,0,52.04567078972408,-0.24995577980307274,-5.828151698258761,-167551.5940648988,-279508.59888509696,111957.00482019817,1,30253348.87655542,25716551.12344458,0.1621156283327589,58.71361244261596,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-17 09:00:00,27916000.0,28357000.0,27893000.0,28174000.0,3240.10043653,90962723366.98038,28038700.0,53750.0,28165600.0,-496400.0,29191175.0,-82125.0,29601183.333333332,-41433.33333333582,30467841.666666668,-79900.0,1,0,54.254945569472085,0.4825473363601023,-4.8213725690020235,-174731.43602046743,-258553.1663121711,83821.73029170366,1,30269338.813387204,25808061.186612796,0.15911142908816772,57.810486090858014,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-18 09:00:00,28174000.0,28206000.0,27280000.0,27490000.0,4018.15031347,111684122369.5478,28023600.0,-15100.0,27989400.0,-176200.0,29103500.0,-87675.0,29550933.333333332,-50250.0,30379950.0,-87891.66666666791,0,0,49.792258910999344,-1.9041093935111835,-6.9741734045625146,-232929.5294498168,-253428.43893970022,20498.90948988343,1,30265331.511225432,25781868.488774568,0.15998883164371688,57.89070726682818,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-19 09:00:00,27490000.0,27732000.0,26216000.0,27566000.0,9719.59411004,261036423103.05676,28036200.0,12600.0,27833800.0,-155600.0,29003075.0,-100425.0,29503450.0,-47483.33333333209,30285225.0,-94725.0,0,0,51.42730201044097,-1.677117441022678,-6.5668591300339445,-269809.18066141754,-256704.58728404372,-13104.593377373822,0,30263927.24400547,25808472.75599453,0.15891791640846273,57.38485752479594,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-20 09:00:00,27566000.0,27707000.0,26582000.0,26757000.0,5253.12223798,142380132917.12753,27997550.0,-38650.0,27580400.0,-253400.0,28877750.0,-125325.0,29448066.666666668,-55383.33333333209,30196233.333333332,-88991.66666666791,0,0,52.233754512635386,-4.430923420084971,-9.138347508947959,-360164.35832678527,-277396.5414925921,-82767.81683419319,0,30288189.4855218,25706910.5144782,0.16363142385828766,58.700852001800385,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-21 09:00:00,26757000.0,27974000.0,26199000.0,26538000.0,9250.11876736,249412571329.63596,27942650.0,-54900.0,27305000.0,-275400.0,28732000.0,-145750.0,29395000.0,-53066.66666666791,30102158.333333332,-94075.0,0,0,48.42483205930044,-5.026903318046069,-9.719340023813574,-444321.10027740896,-310781.45324955543,-133539.64702785353,0,30320737.535461172,25564562.464538828,0.1702120260935289,58.73580390440989,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-22 09:00:00,26523000.0,27698000.0,26478000.0,27572000.0,5953.98909369,161447348659.75824,27942700.0,50.0,27184600.0,-120400.0,28607250.0,-124750.0,29357566.666666668,-37433.33333333209,30015800.0,-86358.33333333209,0,0,53.57105619851944,-1.3266434524938535,-6.08213441849745,-422708.0508053638,-333166.77276071714,-89541.27804464666,0,30320754.676012572,25564645.323987428,0.17020936960369412,61.23039540721844,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-23 09:00:00,27571000.0,27788000.0,26709000.0,27594000.0,7237.64208747,197579982083.18936,27950050.0,7350.0,27205400.0,20800.0,28483500.0,-123750.0,29341550.0,-16016.666666667908,29931900.0,-83900.0,0,0,37.72027972027972,-1.273879653166989,-5.955888492598381,-399202.5784178041,-346373.9338921345,-52828.64452566957,0,30322555.979139492,25577544.020860508,0.1697675660071801,61.18938695759864,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-24 09:00:00,27591000.0,27611000.0,27101000.0,27270000.0,2902.69643769,79497771143.62138,27937150.0,-12900.0,27146200.0,-59200.0,28354125.0,-129375.0,29322700.0,-18850.0,29852175.0,-79725.0,0,0,32.68986895871494,-2.388038865811294,-7.000378546313948,-402083.4467361793,-357515.83646094345,-44567.61027523584,0,30322091.378513813,25552208.621486187,0.17073619739406581,61.4093954421827,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-25 09:00:00,27270000.0,27499000.0,26910000.0,27051000.0,2488.11130047,67830234775.315,27924250.0,-12900.0,27205000.0,58800.0,28228350.0,-125775.0,29270183.333333332,-52516.66666666791,29768983.333333332,-83191.66666666791,0,0,28.781183178902353,-3.1272102205072647,-7.581719964172866,-417228.4752279371,-369458.3642143422,-47770.1110135949,0,30326227.33237913,25522272.66762087,0.17203522618363098,61.411280645068864,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-26 09:00:00,27051000.0,27749000.0,27000000.0,27597000.0,4639.44616128,127050448051.4524,27986050.0,61800.0,27416800.0,211800.0,28129600.0,-98750.0,29209850.0,-60333.33333333209,29687458.333333332,-81525.0,0,0,27.93884321361604,-1.3901568817321486,-5.521596310833503,-380783.9422772899,-371723.4798269318,-9060.462450358144,0,30279842.94940429,25692257.05059571,0.16392402281881807,59.907572581190735,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-27 09:00:00,27604000.0,29112000.0,27130000.0,27501000.0,11326.09517744,319136537626.8621,28020600.0,34550.0,27402600.0,-14200.0,28024125.0,-105475.0,29144800.0,-65050.0,29587050.0,-100408.33333333209,0,0,40.83052276559865,-1.8543500139183315,-5.6401141884658665,-355549.23478288203,-368488.63081812183,12939.396035239799,1,30259977.95874329,25781222.04125671,0.1598379734012326,59.60865894979044,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-28 09:00:00,27495000.0,28421000.0,26800000.0,27952000.0,7772.21243875,214191020039.02698,28073850.0,53250.0,27474200.0,71600.0,28005975.0,-18150.0,29089316.666666668,-55483.33333333209,29487291.666666668,-99758.33333333209,0,0,46.20743034055727,-0.43403380726191815,-3.909740059208453,-295749.4014492817,-353940.7849443538,58191.38349507208,1,30249471.41395099,25898228.58604901,0.1549927362261315,59.937618114938175,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-29 09:00:00,27952000.0,28246000.0,27290000.0,28033000.0,6460.93157873,180040554490.9342,28008000.0,-65850.0,27626800.0,152600.0,27973300.0,-32675.0,29044016.666666668,-45300.0,29405233.333333332,-82058.33333333582,0,0,50.09129640900792,0.08926021136818052,-3.480980879022132,-239065.77816569805,-330965.78358862264,91900.00542292459,1,30099068.52564601,25916931.47435399,0.14931937486760988,44.592920202827564,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-09-30 09:00:00,28020000.0,28841000.0,27580000.0,27924000.0,6867.90245601,193003164789.35318,27917850.0,-90150.0,27801400.0,174600.0,27934925.0,-38375.0,28995233.333333332,-48783.33333333582,29318000.0,-87233.33333333209,0,0,50.09129640900792,0.022028916983220414,-3.6945153053892725,-200626.29236613214,-304897.8853441246,104271.59297799243,1,29845993.396611035,25989706.603388965,0.1381297912705337,44.09091925330285,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-01 09:00:00,27924000.0,28008000.0,27696000.0,27868000.0,2546.82511672,70954974472.5078,27809850.0,-108000.0,27855600.0,54200.0,27900125.0,-34800.0,28947133.333333332,-48100.0,29234808.333333332,-83191.66666666791,1,0,46.76258992805756,0.20909857478555258,-3.7279454269507357,-172690.7830660008,-278456.4648884998,105765.68182249903,1,29462644.924713254,26157055.075286746,0.11886399421163753,43.70721856253427,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-02 09:00:00,27868000.0,27960000.0,27512000.0,27691000.0,3079.76956148,85545876530.29362,27661600.0,-148250.0,27893600.0,38000.0,27859725.0,-40400.0,28896850.0,-50283.33333333209,29149600.0,-85208.33333333209,1,0,52.382081061863,0.10628452439482892,-4.172946186176002,-162955.66001814604,-255356.30391442907,92400.64389628303,1,28629475.242069207,26693724.757930793,0.0699797005284732,42.31480476034634,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-03 09:00:00,27672000.0,28375000.0,27591000.0,28299000.0,3956.10964039,110671195709.21011,27658000.0,-3600.0,27963000.0,69400.0,27839600.0,-20125.0,28863250.0,-33600.0,29068991.666666668,-80608.33333333209,1,0,57.714165438854984,2.31759346301251,-1.954908057824396,-104969.95780095458,-225279.03469173418,120309.0768907796,1,28615242.531001363,26700757.468998637,0.06921993860737312,30.094298890388238,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-04 09:00:00,28280000.0,29094000.0,28145000.0,28980000.0,5533.81706516,158534948897.20932,27689800.0,31800.0,28152400.0,189400.0,27831600.0,-8000.0,28833466.666666668,-29783.33333333209,28981058.333333332,-87933.33333333582,1,0,74.04282933160286,4.659477497128907,0.5082057424011869,-4018.5391658209264,-181026.93558655155,177008.39642073063,1,28776499.609876283,26603100.390123717,0.07849096850654627,31.793453712359852,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-05 09:00:00,28952000.0,29017000.0,28322000.0,28721000.0,5152.71568006,147816772453.40317,27724650.0,34850.0,28311800.0,159400.0,27850400.0,18800.0,28803250.0,-30216.66666666791,28892083.333333332,-88975.0,1,0,73.4076774608621,3.593733374451977,-0.28555805334467466,54459.279299490154,-133929.6926093432,188388.97190883337,1,28897747.074997813,26551552.925002187,0.08462484287432394,31.63079083756865,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-06 09:00:00,28720000.0,28930000.0,28290000.0,28418000.0,4801.18768165,137349502267.4623,27749800.0,25150.0,28421800.0,110000.0,27867375.0,16975.0,28765466.666666668,-37783.33333333209,28807391.666666668,-84691.66666666418,1,0,60.757884028484234,2.4079452824885226,-1.2079298788825532,75483.67519910261,-92047.01904765406,167530.69424675667,1,28961027.75467053,26538572.24532947,0.08729632319299818,31.969237862029175,HOLD,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-07 09:00:00,28418000.0,28517000.0,27663000.0,27805000.0,5416.37859178,152011960410.50436,27731350.0,-18450.0,28444600.0,22800.0,27885025.0,17650.0,28704566.666666668,-60900.0,28720300.0,-87091.66666666791,1,0,52.33252266195003,0.26558389692532103,-3.1338799749633375,42195.28252558783,-65198.55873300569,107393.84125859351,1,28926505.88500985,26536194.11499015,0.08619529052929997,33.134529641639254,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-08 09:00:00,27810000.0,27933000.0,27602000.0,27743000.0,2106.94531415,58568308272.54694,27744000.0,12650.0,28333400.0,-111200.0,27883800.0,-1225.0,28650333.333333332,-54233.33333333582,28638066.666666668,-82233.33333333209,1,0,55.55034029570523,-0.003604382929642445,-3.1669206873683806,10687.90612867102,-50021.26576067035,60709.17188934137,1,28933743.360207528,26554256.639792472,0.08576581316374912,31.390011368009844,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-09 09:00:00,27743000.0,27885000.0,27622000.0,27679000.0,1640.58178291,45515986562.08575,27749650.0,5650.0,28073200.0,-260200.0,27892925.0,9125.0,28585266.666666668,-65066.66666666418,28559908.333333332,-78158.33333333582,1,0,57.647345348270825,-0.2545978057380904,-3.1703978039969347,-19224.572884626687,-43861.92718546162,24637.354300834937,1,28936904.821226817,26562395.178773183,0.08556899429195082,31.39714649272464,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-10 09:00:00,27679000.0,27833000.0,27359000.0,27401000.0,4196.41533705,115900538932.09181,27781850.0,32200.0,27809200.0,-264000.0,27889700.0,-3225.0,28512450.0,-72816.66666666791,28498933.333333332,-60975.0,1,0,47.44658676393955,-1.370859032065899,-3.8981216977145072,-64617.83054023236,-48013.10785641577,-16604.722683816588,0,28887904.395730965,26675795.604269035,0.07962424357852085,28.873162499549604,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-11 09:00:00,27397000.0,27678000.0,27131000.0,27339000.0,3732.94000305,102219516094.35872,27821900.0,40050.0,27593400.0,-215800.0,27882275.0,-7425.0,28428633.333333332,-83816.66666666791,28481991.666666668,-16941.666666664183,0,0,47.87066246056783,-1.735683041057584,-3.8328727257377793,-104391.83205912635,-59288.85269695789,-45102.97936216846,0,28787390.418061424,26856409.581938576,0.06940506709185383,28.60918360839564,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-12 09:00:00,27339000.0,27523000.0,27255000.0,27460000.0,2101.42661527,57574795545.87141,27816300.0,-5600.0,27524400.0,-69000.0,27879500.0,-2775.0,28343600.0,-85033.33333333209,28470583.333333332,-11408.333333335817,0,0,42.91882556131261,-1.280903642828126,-3.1174586149959778,-124711.7269008942,-72373.42753774516,-52338.29936314904,0,28789164.484531716,26843435.515468284,0.06994923728401804,23.244262416801902,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-13 09:00:00,27460000.0,28063000.0,26400000.0,27810000.0,8203.95839502,222277657967.64612,27827100.0,10800.0,27537800.0,13400.0,27888575.0,9075.0,28264700.0,-78900.0,28458558.333333332,-12025.0,0,0,47.02110606465402,-0.0614508878036159,-1.6087204180479537,-111290.42825097963,-80156.82768039205,-31133.600570587587,0,28794353.278755445,26859846.721244555,0.06951879849179002,23.887735403548476,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-14 09:00:00,27808000.0,28539000.0,27500000.0,27660000.0,5280.08123901,148190762947.29398,27846600.0,19500.0,27534000.0,-3800.0,27891875.0,3300.0,28184950.0,-79750.0,28464908.333333332,6350.0,0,0,46.51162790697674,-0.6700997608325612,-1.8625188265368575,-111472.71075317636,-86420.00429494891,-25052.706458227447,0,28781756.25488612,26911443.74511388,0.06716484273743441,23.41387113894557,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-15 09:00:00,27656000.0,27722000.0,27410000.0,27524000.0,1863.65198088,51459862485.05421,27870250.0,23650.0,27558600.0,24600.0,27897250.0,5375.0,28108983.333333332,-75966.66666666791,28469191.666666668,4283.333333335817,0,0,45.54865424430642,-1.242364169679138,-2.081125903403356,-121194.1832463108,-93374.8400852213,-27819.343161089506,0,28742495.951552656,26998004.048447344,0.06259333529858221,23.225764792911573,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-16 09:00:00,27548000.0,27900000.0,27502000.0,27655000.0,1613.23153145,44583425422.02929,27873150.0,2900.0,27621800.0,63200.0,27929600.0,32350.0,28044116.666666668,-64866.66666666418,28490541.666666668,21350.0,0,0,49.52854897852279,-0.7826528397400365,-1.3875162170080875,-116979.44878086448,-98095.76182434993,-18883.686956514546,0,28741949.60138597,27004350.39861403,0.062339534741209346,21.65160335313572,SELL,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-17 09:00:00,27655000.0,28200000.0,27526000.0,27993000.0,3325.59179617,92642089152.88167,27897750.0,24600.0,27728400.0,106600.0,27959175.0,29575.0,27982000.0,-62116.66666666791,28501800.0,11258.333333332092,0,0,45.68771138669673,0.3414253837675081,0.03931098563362161,-85381.24429903552,-95552.85831928706,10171.614020251538,1,28749883.637900833,27045616.362099167,0.06108977518981517,22.176476295329895,BUY,7135561.505141466,7864279.829307061,-9.266179993366332,0.0,2022
2022-10-18 09:00:00,27993000.0,28180000.0,27530000.0,27812000.0,3645.54686846,101833511876.60257,27890750.0,-7000.0,27728800.0,400.0,27982300.0,23125.0,27967566.666666668,-14433.333333332092,28511541.666666668,9741.666666667908,0,0,30.839895013123353,-0.2823516757347866,-0.5562395489060586,-74090.55709191412,-91260.39807381248,17169.840981898364,1,28743307.236849975,27038192.763150025,0.06113548304365962,21.248371308295514,SELL,7085878.950548493,7864279.829307061,-9.897929570839725,-0.006962669238738117,2022
2022-10-19 09:00:00,27824000.0,27825000.0,27536000.0,27657000.0,3160.61602939,87417949567.93259,27871950.0,-18800.0,27728200.0,-600.0,27939975.0,-42325.0,27939516.666666668,-28050.0,28517291.666666668,5750.0,0,0,31.929347826086968,-0.7712054592520438,-1.0111723478871963,-76764.91261805594,-88361.30098266118,11596.388364605242,1,28727875.593175385,27016024.406824615,0.06141842197444995,21.319733310895472,SELL,7085391.815478975,7864279.829307061,-9.904123845205484,-6.874730332229184e-05,2022
2022-10-20 09:00:00,27639000.0,27800000.0,27400000.0,27505000.0,2683.2479925,73944127659.67822,27851000.0,-20950.0,27724400.0,-3800.0,27884425.0,-55550.0,27906950.0,-32566.66666666791,28528225.0,10933.333333332092,0,0,33.655567490153956,-1.2423252306918962,-1.4403222136421214,-90110.7477155365,-88711.19032923624,-1399.5573863002646,0,28721940.93098393,26980059.06901607,0.06254288398864893,21.378115402185635,SELL,7085391.815478975,7864279.829307061,-9.904123845205484,0.0,2022
2022-10-21 09:00:00,27505000.0,27700000.0,27130000.0,27580000.0,2767.62248007,76016880613.55505,27836600.0,-14400.0,27709400.0,-15000.0,27823225.0,-61200.0,27878950.0,-28000.0,28529566.666666668,1341.6666666679084,0,0,45.01108647450111,-0.9218079794227743,-1.0723144164324696,-93557.07723389938,-89680.36771016888,-3876.709523730504,0,28715841.395510327,26957358.604489673,0.06317160827905183,21.41800022264883,SELL,7085391.815478975,7864279.829307061,-9.904123845205484,0.0,2022
2022-10-22 09:00:00,27600000.0,27700000.0,27547000.0,27620000.0,2036.10495024,56235951760.10317,27833050.0,-3550.0,27634800.0,-74600.0,27747325.0,-75900.0,27850833.333333332,-28116.66666666791,28529758.333333332,191.66666666418314,0,0,47.245857590685176,-0.7654568938725723,-0.8288202028664569,-92000.13224419579,-90144.32061697426,-1855.8116272215266,0,28715334.70759906,26950765.29240094,0.06339834891246621,21.264501647135265,SELL,7085391.815478975,7864279.829307061,-9.904123845205484,0.0,2022
2022-10-23 09:00:00,27620000.0,28152000.0,27484000.0,27981000.0,2722.16975796,75515642883.3644,27817150.0,-15900.0,27668600.0,33800.0,27737575.0,-9750.0,27832116.666666668,-18716.666666664183,28531000.0,1241.6666666679084,0,0,55.96837944664032,0.5890251158008638,0.5349335629641251,-60934.14819534868,-84302.28613264915,23368.137937300475,1,28675207.60449493,26959092.39550507,0.06169270428458194,19.78351681333199,BUY,7085391.815478975,7864279.829307061,-9.904123845205484,0.0,2022
2022-10-24 09:00:00,27981000.0,28077000.0,27663000.0,27803000.0,3125.3489913,87079836345.68925,27758300.0,-58850.0,27697800.0,29200.0,27724050.0,-13525.0,27807166.666666668,-24950.0,28533858.333333332,2858.3333333320916,0,0,58.27160493827161,0.16103291628089617,-0.014984146772718934,-50099.72595541924,-77461.77409720318,27362.048141783933,1,28419393.543822818,27097206.456177182,0.04763213480817035,16.523090291687165,BUY,7036798.2227739915,7864279.829307061,-10.522026485494228,-0.006858278832064579,2022
2022-10-25 09:00:00,27803000.0,28844000.0,27621000.0,28494000.0,4893.20312894,137804124211.57245,27746950.0,-11350.0,27895600.0,197800.0,27735800.0,11750.0,27815916.666666668,8750.0,28545983.333333332,12125.0,1,0,68.8787185354691,2.692367989995297,2.437752965178805,14082.22566794604,-59152.974144173335,73235.19981211938,1,28343051.183569226,27150848.816430774,0.04296696996024618,19.793628351905113,BUY,7211686.816520596,7864279.829307061,-8.298191658370405,0.024853433082761,2022
2022-10-26 09:00:00,28494000.0,29447000.0,28470000.0,29079000.0,5979.87612062,173488898127.12695,27780000.0,33050.0,28195400.0,299800.0,27764900.0,29100.0,27838250.0,22333.33333333209,28567083.333333332,21100.0,1,0,72.97757592960545,4.676025917926566,4.456997117275691,110873.41596354172,-25147.69612263033,136021.11208617204,1,28573400.675307848,26986599.324692152,0.05712027899984504,21.124197888380742,BUY,7359747.348129516,7864279.829307061,-6.415495024698284,0.020530638029058856,2022
2022-10-27 09:00:00,29116000.0,29238000.0,28530000.0,28590000.0,5172.49423341,149863792429.01614,27819250.0,39250.0,28389400.0,194000.0,27775300.0,10400.0,27863100.0,24850.0,28584100.0,17016.66666666791,1,0,60.649918077553245,2.7705635486219076,2.6088267278228194,146434.9078935571,9168.824680607155,137266.08321294995,1,28691599.006690376,26946900.993309624,0.0627154942487936,20.217456966757574,BUY,7235983.929400008,7864279.829307061,-7.989236313357546,-0.016816259156092084,2022
2022-10-28 09:00:00,28590000.0,29183000.0,28350000.0,28958000.0,3424.86186466,98435976522.9078,27880000.0,60750.0,28584800.0,195400.0,27812000.0,36700.0,27882533.333333332,19433.33333333209,28608725.0,24625.0,1,0,66.72680412371133,3.866571018651363,3.8571339763483996,201983.82712198794,47731.82516888332,154252.00195310463,1,28888578.154996846,26871421.845003154,0.07235137410307359,20.713239597498305,BUY,7329122.862104422,7864279.829307061,-6.804907490808248,0.012871633438265029,2022
